"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",23.38456,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",25.25184,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",26.39164,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",25.68553,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",24.66153,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",25.56399,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",26.18486,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",25.90039,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",23.60543,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",25.1607,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",26.40906,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",27.57048,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",26.36619,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",25.83606,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",25.10603,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",23.93577,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",26.49545,
"COL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",26.02172,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",70.56338,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",67.46231,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",71.82045,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",64.27061,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",64.17911,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",63.38546,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",68.49894,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",61.8254,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",61.72107,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",57.27273,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",56.52952,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",63.32288,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",58.46033,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",56.79287,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",58.8191,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",56.88794,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",56.30569,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",58.21918,
"COG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",58.72054,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",42.37996,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",43.54895,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",46.00524,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",43.66759,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",52.47934,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",52.98219,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",52.39905,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",49.78628,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",50.04476,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",51.18652,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",51.58242,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",50.51344,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",51.9174,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",52.1,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",51.68539,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",52.75527,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",50.38378,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",47.99761,
"CRI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",46.79276,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",64.43822,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",67.23319,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",64.07391,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",69.22727,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",76.36813,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",75.86279,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",79.52431,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",76.39953,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",75.88431,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",77.72684,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",71.95284,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",74.87596,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",70.43462,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",66.89752,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",68.37654,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",65.71399,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",64.20081,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",61.8485,
"CIV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",62.68168,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",18.56445,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",19.6646,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",17.32916,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",17.50442,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",19.23157,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",19.02954,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",17.87704,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",15.24802,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",16.59713,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",19.24655,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",21.98551,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",18.59653,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",20.26667,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",24.65656,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",24.92851,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",23.33889,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",23.63636,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",21.65066,
"HRV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",25.4849,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",29.1019,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",30.26675,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",27.37777,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",24.73351,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",24.56109,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",18.97845,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",15.76873,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",15.01824,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",13.07578,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",13.93631,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",11.04528,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",13.1291,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",13.42737,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",13.54578,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",15.44595,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",15.48733,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",12.3337,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",16.18101,
"CUB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",18.69168,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",2.15255,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",2.17597,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",2.239851,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",2.186964,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",2.42674,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",2.433529,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",2.426343,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",2.994258,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",3.677894,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",4.186414,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",4.454434,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",5.309734,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",6.090461,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",7.231405,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",6.87911,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",7.70751,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",7.5,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",8.019713,
"CYP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",8.567604,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",98.74901,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",99.07484,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",99.04544,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",98.72327,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",98.63509,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",98.30793,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",97.97075,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",97.76302,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",97.20788,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",97.61308,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",97.24965,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",96.362,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",96.92373,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",95.62215,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",94.3253,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",96.9957,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",97.89978,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",97.37656,
"COD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",97.62378,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",12.62255,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",12.56655,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",12.05592,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",13.54004,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",14.6241,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",14.08848,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",13.40668,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",13.00877,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",12.99443,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",13.15423,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",12.67363,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",12.29115,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",12.56617,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",12.94118,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",12.71895,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",11.0574,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",11.45892,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",13.18254,
"DOM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",12.47156,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",16.64405,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",14.76075,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",13.82123,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",12.07198,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",12.28585,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",11.6738,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",10.79687,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",12.01717,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",14.1942,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",10.51244,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",9.510489,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",10.74227,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",11.57086,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",10.11323,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",9.924792,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",11.19627,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",13.39453,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",15.69846,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",15.95541,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",8.183638,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",7.51056,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",6.957777,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",6.790782,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",6.213836,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",5.434382,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",5.223631,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",5.254331,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",4.978684,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",4.708878,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",4.863197,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",4.687561,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",4.530365,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",4.620475,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",4.528578,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",4.545173,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",4.161043,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",3.946576,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",3.860111,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",42.26191,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",45.07375,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",45.31116,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",44.76292,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",44.83948,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",46.28911,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",47.19864,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",46.78965,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",50.2598,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",51.43885,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",51.96217,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",50.10671,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",50.59454,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",50.88845,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",47.875,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",45.39568,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",45.7854,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",49.2605,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",46.85185,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",71.75141,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",71.56334,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",73.16422,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",70.32419,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",64.78494,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",65.35947,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",73.99426,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",73.81615,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",80.53098,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",77.73167,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",78.1965,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",78.01324,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",77.43191,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",77.10998,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",76.86473,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",76.65418,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",76.44883,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",74.94033,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",73.24914,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",10.87786,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",10.99147,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",11.63482,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",11.08124,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",11.28911,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",11.29651,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",10.43837,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",10.57439,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",11.80859,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",14.73727,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",15.18427,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",14.92723,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",15.67812,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",14.02589,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",14.93181,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",16.60571,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",16.26355,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",18.65476,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",18.44288,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",95.58662,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",94.69283,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",94.61839,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",94.35419,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",94.24963,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",94.81153,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",94.63646,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",94.14806,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",93.82274,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",93.9221,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",94.28417,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",93.79807,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",93.80228,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",92.99445,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",91.83779,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",92.02129,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",91.39112,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",91.11698,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",90.79759,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",67.57308,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",64.78784,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",71.93075,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",76.39447,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",79.04652,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",79.60066,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",81.30177,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",81.80611,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",82.81853,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",83.40688,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",81.04601,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",73.67392,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",69.10299,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",76.97815,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",73.88017,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",74.58245,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",73.93048,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",76.93542,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",76.96218,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",40.25793,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",44.02956,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",48.62421,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",44.93718,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",42.25099,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",31.50299,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",27.83641,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",29.80251,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",33.54409,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",34.33463,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",38.7448,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",28.32158,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",25.33729,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",29.03846,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",27.00451,
